# timestamp,step,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
11.4684,343,-56.6499,24.2149,-54.2702,-92.1846,18.5031,1.5430
11.5019,344,-57.0376,24.3802,-54.2702,-92.1967,19.9064,1.5430
11.5352,345,-57.1152,24.5455,-54.2702,-92.2330,21.1538,1.5430
11.5689,346,-57.1152,24.9587,-54.2702,-92.2814,22.4532,1.5430
11.6021,347,-57.1152,25.3719,-54.2702,-92.3298,23.8565,1.5430
11.6358,348,-57.1152,25.4545,-54.2702,-92.3721,25.3638,1.5430
11.6689,349,-57.1927,25.5372,-54.2702,-92.3963,26.7152,1.5430
11.7025,350,-57.1927,25.7025,-54.2702,-92.3963,28.1185,1.5430
11.7359,351,-57.1927,26.1157,-54.2702,-92.3963,29.4179,1.5430
11.7691,352,-57.1927,26.2810,-54.2702,-92.3963,30.5613,1.5430
11.8029,353,-57.1927,26.3636,-54.2702,-92.3963,31.7048,1.5430
11.8360,354,-57.1927,26.4463,-54.2702,-92.3963,32.7963,1.5430
11.8695,355,-57.1927,26.8595,-54.2702,-92.3963,33.7838,1.5430
11.9029,356,-57.1927,27.0248,-54.2702,-92.3963,34.6674,1.5430
11.9365,357,-57.1927,27.1074,-54.2702,-92.3963,35.6029,1.5430
11.9697,358,-57.1927,27.3554,-54.0895,-92.3963,36.4345,1.5430
12.0035,359,-57.1927,27.7686,-54.1798,-92.3963,37.1622,1.5430
12.0368,360,-57.1927,27.8512,-54.1798,-92.3963,37.9418,1.5430
12.0701,361,-57.1927,27.8512,-54.1798,-92.3963,38.7734,1.5430
12.1036,362,-57.1927,27.9339,-54.1798,-92.3963,39.6050,1.5430
12.1369,363,-57.1927,27.9339,-54.0895,-92.3903,40.4366,1.5430
12.1703,364,-57.1927,28.1818,-53.9991,-92.3903,41.4241,1.5430
12.2038,365,-57.1927,28.4298,-53.9991,-92.3903,42.6195,1.5430
12.2372,366,-57.1927,28.5950,-53.9991,-92.3903,43.9709,1.5430
12.2705,367,-57.1927,28.6777,-53.8183,-92.3903,45.4262,1.5430
12.3041,368,-57.1927,28.6777,-53.6376,-92.3903,46.7775,1.5430
12.3375,369,-57.1927,28.6777,-53.6376,-92.3903,47.9210,1.5430
12.3710,370,-57.1927,28.8430,-53.6376,-92.3903,48.7526,1.5430
12.4044,371,-57.1927,29.1736,-53.7280,-92.3903,49.4283,1.5430
12.4379,372,-57.1927,29.2562,-53.8183,-92.3903,50.0000,1.5430
12.4711,373,-57.1927,29.2562,-53.8183,-92.3903,50.4158,1.5430
12.5049,374,-57.1927,29.3388,-53.8183,-92.3903,50.7796,1.5430
12.5383,375,-57.1927,29.3388,-53.8183,-92.3903,51.1435,1.5430
12.5719,376,-57.2703,29.3388,-53.8183,-92.3903,51.4033,1.5430
12.6053,377,-57.2703,29.3388,-53.8183,-92.3903,51.5593,1.5430
12.6387,378,-57.2703,29.3388,-53.8183,-92.3903,51.6112,1.5430
12.6718,379,-57.2703,29.3388,-53.8183,-92.3903,51.6112,1.5430
12.7054,380,-57.2703,29.3388,-53.8183,-92.3903,51.5073,1.5430
12.7392,381,-57.2703,29.3388,-53.8183,-92.3903,51.2994,1.5430
12.7722,382,-57.2703,29.3388,-53.9087,-92.3963,51.1954,1.5430
12.8053,383,-57.2703,29.3388,-54.0895,-92.3963,50.8316,1.5430
12.8394,384,-57.1927,29.3388,-54.1798,-92.3963,49.6362,1.5430
12.8728,385,-57.1152,29.0083,-54.1798,-92.4024,47.4012,1.5430
12.9060,386,-56.9601,28.6777,-54.2702,-92.4024,44.4906,1.5430
12.9394,387,-56.8050,28.4298,-54.4510,-92.4024,41.2682,1.5430
12.9726,388,-56.7274,27.9339,-55.2643,-92.4024,37.9418,1.5430
13.0063,389,-56.4172,27.6860,-56.1681,-92.4024,34.1996,1.5430
13.0400,390,-55.7968,27.5207,-57.1622,-92.4024,30.7173,1.5430
13.0732,391,-55.4866,27.5207,-58.6986,-92.4024,27.8067,1.5430
13.1064,392,-54.9438,27.5207,-60.2350,-92.3963,25.0520,1.5430
13.1402,393,-54.4009,27.5207,-61.5002,-92.3963,22.7131,1.5430
13.1737,394,-53.7805,27.5207,-62.5847,-92.3963,20.7900,1.5430
13.2070,395,-53.2377,27.3554,-63.3077,-92.3903,19.4387,1.5430
13.2406,396,-52.8499,26.5289,-63.6692,-92.3842,18.2952,1.5430
13.2737,397,-52.2295,25.6198,-63.6692,-92.3540,17.3077,1.5430
13.3073,398,-51.7642,24.2975,-63.6692,-92.3419,16.4761,1.5430
13.3407,399,-51.2990,22.9752,-63.6692,-92.3298,15.5405,1.5430
13.3742,400,-50.6010,21.3223,-63.6692,-92.3116,14.8129,1.5430
13.4077,401,-50.0582,19.4215,-63.6692,-92.2572,14.4491,1.5430
13.4409,402,-49.5153,17.3554,-63.6692,-92.1544,14.2931,1.5430
13.4745,403,-48.8174,15.0413,-63.6692,-92.0273,14.2931,1.5430
13.5079,404,-47.8868,12.5620,-63.6692,-91.8943,14.2931,1.5430
13.5413,405,-46.8011,9.9174,-63.6692,-91.7672,14.2412,1.5430
13.5748,406,-45.6378,7.1901,-63.6692,-91.6523,14.2412,1.5430
13.6083,407,-44.2420,4.3802,-63.6692,-91.5374,14.2412,1.5430
13.6414,408,-42.6910,1.7355,-63.6692,-91.4406,14.2412,1.5430
13.6752,409,-41.1400,-1.0744,-63.5789,-91.3377,14.2412,1.5430
13.7086,410,-39.2788,-3.4711,-63.5789,-91.2228,14.2412,1.5430
13.7417,411,-37.1074,-5.7851,-63.5789,-91.0958,14.2412,1.5430
13.7752,412,-34.8585,-8.0992,-63.5789,-90.9627,14.2412,1.5430
13.8088,413,-32.3769,-10.1653,-63.4885,-90.8357,14.2412,1.5430
13.8422,414,-29.2749,-11.9008,-63.3981,-90.7026,14.2412,1.5430
13.8757,415,-25.8627,-13.8017,-63.3981,-90.5756,14.0852,1.5430
13.9092,416,-22.6832,-15.8678,-63.3981,-90.4304,13.3576,1.5430
13.9424,417,-19.0384,-17.6860,-63.3981,-90.2792,12.0582,1.5430
13.9760,418,-15.0058,-19.7521,-63.3077,-90.1098,10.4990,1.5430
14.0092,419,-11.1283,-21.8182,-63.2174,-89.8860,9.1476,1.5430
14.0428,420,-8.0264,-23.5537,-63.2174,-89.6198,7.9522,1.5430
14.0764,421,-5.6999,-25.4545,-63.2174,-89.3295,7.0166,1.5430
14.1098,422,-3.9938,-27.3554,-63.2174,-89.0512,6.3410,1.5430
14.1432,423,-3.0632,-29.4215,-63.2174,-88.7367,5.7692,1.5430
14.1766,424,-2.6755,-31.4876,-63.2174,-88.4221,5.1455,1.5430
14.2100,425,-2.5204,-33.6364,-63.2174,-88.1257,4.3139,1.5430
14.2437,426,-2.4428,-35.7025,-63.1270,-87.8656,3.3264,1.5430
14.2768,427,-2.4428,-37.6033,-63.1270,-87.6176,2.2869,1.5430
14.3103,428,-2.4428,-39.5041,-62.0425,-87.5571,1.0395,1.5430
14.3436,429,-2.4428,-41.8182,-60.0542,-87.5752,0.3119,1.5430
14.3772,430,-2.3653,-43.8017,-57.3430,-87.5752,-0.0520,1.5430
14.4107,431,-2.3653,-46.1983,-53.3665,-87.5752,-0.1559,1.5430
14.4440,432,-2.3653,-49.0083,-48.5766,-87.5752,-0.2599,1.5430
14.4771,433,-2.3653,-52.1488,-42.5215,-87.5813,-0.5717,1.5430
14.5116,434,-2.3653,-55.8678,-36.2856,-87.5813,-1.1435,1.5430
14.5445,435,-2.3653,-59.5868,-29.7786,-87.5813,-1.6112,1.5430
14.5779,436,-2.3653,-63.8017,-23.7235,-87.5813,-1.8711,1.5430
14.6112,437,-2.3653,-68.0165,-17.5779,-87.5813,-2.0790,1.5430
14.6445,438,-2.3653,-71.6529,-11.7939,-87.5813,-2.3909,1.5430
14.6783,439,-2.3653,-75.6198,-6.5522,-87.5813,-2.5988,1.5430
14.7114,440,-2.3653,-79.4215,-1.4008,-87.5813,-2.5988,1.5430
14.7449,441,-2.3653,-83.1405,2.9372,-87.5813,-2.5988,1.5430
14.7781,442,-2.2877,-86.1983,6.8233,-87.5813,-2.5988,1.5430
14.8118,443,-2.2877,-88.8430,10.1672,-87.5813,-2.4948,1.5430
14.8453,444,-2.2877,-91.0744,13.1496,-87.5813,-2.3909,1.5430
14.8787,445,-2.2877,-92.5620,15.4089,-87.5813,-2.3909,1.5430
14.9123,446,-2.2877,-93.9669,17.3068,-87.5813,-2.3909,1.5430
14.9456,447,-2.2877,-95.0413,19.2047,-87.5813,-2.3909,1.5430
14.9790,448,-2.2877,-96.2810,21.1026,-87.5813,-2.3389,1.5430
15.0121,449,-2.2877,-97.8512,23.2716,-87.5813,-2.2869,1.5430
15.0459,450,-2.2877,-98.8430,23.9946,-87.5873,-2.2349,1.6165
15.0792,451,-2.0551,-98.8430,24.0850,-87.5873,-2.2349,1.6165
15.1128,452,-1.5898,-98.8430,24.0850,-87.5873,-2.2349,1.6165
15.1463,453,-0.8918,-98.8430,24.0850,-87.5873,-2.2349,1.6165
15.1795,454,0.0388,-98.8430,24.0850,-87.5873,-2.1830,1.6165
15.2130,455,0.7367,-98.8430,24.0850,-87.5873,-2.1830,1.6165
15.2464,456,1.2020,-98.8430,24.0850,-87.5873,-2.1830,1.6165
15.2798,457,1.3571,-98.8430,24.0850,-87.5873,-2.1830,1.6165
15.3130,458,1.3571,-98.8430,24.0850,-87.5873,-2.1830,1.6165
15.3470,459,1.4347,-98.8430,24.0850,-87.5873,-2.1830,1.6165
15.3803,460,1.4347,-98.8430,24.0850,-87.5873,-2.1830,1.6165
15.4138,461,1.4347,-98.8430,24.1753,-87.5873,-2.1830,1.6165
15.4471,462,1.4347,-98.8430,24.1753,-87.5873,-2.1830,1.6165
15.4807,463,1.4347,-98.8430,24.1753,-87.5873,-2.1830,1.6165
15.5138,464,1.4347,-98.8430,24.1753,-87.5873,-2.1830,1.6165
15.5475,465,1.4347,-98.8430,24.1753,-87.5873,-2.2349,1.6165
15.5809,466,1.4347,-98.8430,24.1753,-87.5873,-2.2869,1.6165
15.6140,467,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.6478,468,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.6813,469,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.7143,470,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.7479,471,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.7815,472,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.8148,473,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.8480,474,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.8818,475,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.9153,476,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.9488,477,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
15.9821,478,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.0150,479,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.0487,480,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.0823,481,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.1157,482,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.1490,483,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.1830,484,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.2161,485,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.2495,486,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.2831,487,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.3162,488,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.3498,489,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.3833,490,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.4167,491,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.4499,492,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.4835,493,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.5170,494,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.5505,495,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.5838,496,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.6173,497,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.6509,498,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.6842,499,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.7177,500,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.7510,501,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.7845,502,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.8178,503,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.8509,504,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.8848,505,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.9182,506,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.9518,507,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
16.9847,508,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.0184,509,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.0519,510,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.0852,511,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.1188,512,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.1524,513,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.1857,514,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.2187,515,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.2523,516,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.2857,517,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.3192,518,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.3527,519,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.3858,520,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.4195,521,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.4531,522,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.4864,523,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.5195,524,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.5534,525,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.5870,526,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.6202,527,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.6539,528,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.6870,529,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.7209,530,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
17.7542,531,1.4347,-98.8430,24.3561,-87.5873,-2.2869,1.6165
