# timestamp,step,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
11.5676,346,-3.9162,-10.6612,-76.0506,-89.5412,0.6757,1.5430
11.6010,347,-1.7449,-12.7273,-76.0506,-89.2085,0.2079,1.5430
11.6345,348,-0.1939,-14.8760,-76.0506,-88.8697,-0.1559,1.5430
11.6681,349,1.0469,-16.8595,-76.0506,-88.5491,-0.2599,1.5430
11.7015,350,1.9000,-18.8430,-76.0506,-88.2709,-0.3119,1.5430
11.7345,351,2.2877,-21.0744,-76.0506,-87.9866,-0.3119,1.5430
11.7682,352,2.4428,-23.0579,-76.0506,-87.7325,-0.4158,1.5430
11.8018,353,2.5204,-25.3719,-75.5084,-87.5692,-0.8836,1.5430
11.8352,354,2.5204,-27.9339,-74.2431,-87.5631,-1.1954,1.5430
11.8688,355,2.5979,-30.2479,-72.6164,-87.5752,-1.1435,1.5430
11.9021,356,2.6755,-32.3967,-70.4474,-87.5752,-1.1435,1.5430
11.9355,357,3.1408,-34.7107,-66.9227,-87.5752,-1.2474,1.5430
11.9690,358,3.8387,-37.3554,-62.5847,-87.5752,-1.2994,1.5430
12.0025,359,4.3040,-40.1653,-57.4333,-87.5752,-1.3514,1.5430
12.0359,360,4.3815,-43.5537,-52.0108,-87.5752,-1.4553,1.5430
12.0693,361,4.3815,-47.3554,-45.8653,-87.5752,-1.5073,1.5430
12.1026,362,4.3815,-51.2397,-39.5391,-87.5813,-1.8191,1.5430
12.1362,363,4.3040,-54.8760,-33.4840,-87.5813,-2.2349,1.5430
12.1696,364,4.3040,-59.0083,-26.8866,-87.5813,-2.5468,1.5430
12.2032,365,4.3040,-62.8926,-20.4700,-87.5813,-2.7027,1.5430
12.2364,366,4.3040,-66.6116,-14.4148,-87.5813,-2.7027,1.5430
12.2699,367,4.3040,-70.4132,-9.0827,-87.5873,-2.7547,1.5430
12.3035,368,4.3040,-74.1322,-3.8409,-87.5873,-2.7547,1.5430
12.3367,369,4.3040,-77.6860,1.2201,-87.5873,-2.7547,1.5430
12.3702,370,4.3040,-81.0744,5.6484,-87.5873,-2.7027,1.5430
12.4036,371,4.2264,-84.2975,9.4442,-87.5873,-2.5988,1.5430
12.4371,372,4.2264,-87.1901,12.9688,-87.5873,-2.3909,1.5430
12.4704,373,4.2264,-89.5868,15.6801,-87.5873,-2.3909,1.5430
12.5042,374,4.2264,-91.6529,18.0298,-87.5873,-2.3909,1.5430
12.5375,375,4.2264,-93.3884,20.0181,-87.5873,-2.3389,1.5430
12.5706,376,4.2264,-94.7107,22.0063,-87.5873,-2.3389,1.5430
12.6043,377,4.2264,-95.9504,23.8138,-87.5873,-2.3389,1.5430
12.6376,378,4.2264,-96.9421,24.4465,-87.5873,-2.2869,1.5430
12.6712,379,4.2264,-97.3554,24.5368,-87.5873,-2.2869,1.5430
12.7047,380,4.3815,-97.5207,24.6272,-87.5934,-2.2349,1.5430
12.7382,381,4.3815,-97.6033,24.6272,-87.5934,-2.2349,1.5430
12.7715,382,4.3815,-97.6033,24.6272,-87.5934,-2.2349,1.5430
12.8048,383,4.3815,-98.0992,24.6272,-87.5934,-2.2349,1.5430
12.8383,384,4.3815,-98.6777,24.5368,-87.5934,-2.2349,1.5430
12.8714,385,4.4591,-98.6777,24.4465,-87.5934,-2.2349,1.5430
12.9051,386,4.4591,-98.6777,24.4465,-87.5934,-2.2349,1.5430
12.9385,387,4.4591,-98.6777,24.4465,-87.5934,-2.2349,1.5430
12.9723,388,4.4591,-98.6777,24.5368,-87.5934,-2.2349,1.5430
13.0056,389,4.4591,-98.6777,24.5368,-87.5934,-2.2349,1.5430
13.0388,390,4.4591,-98.6777,24.5368,-87.5934,-2.2349,1.5430
13.0723,391,4.4591,-98.6777,24.5368,-87.5934,-2.2349,1.5430
13.1055,392,4.4591,-98.6777,24.5368,-87.5934,-2.2349,1.5430
13.1393,393,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.1728,394,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.2062,395,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.2397,396,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.2731,397,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.3063,398,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.3396,399,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.3733,400,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.4065,401,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.4402,402,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.4735,403,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.5072,404,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.5403,405,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.5736,406,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.6071,407,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.6406,408,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.6740,409,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.7073,410,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.7411,411,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.7744,412,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.8079,413,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.8411,414,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.8748,415,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.9082,416,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.9416,417,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
13.9752,418,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.0087,419,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.0421,420,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.0755,421,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.1089,422,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.1420,423,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.1761,424,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.2092,425,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.2424,426,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.2761,427,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.3096,428,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.3433,429,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.3770,430,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.4101,431,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.4436,432,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.4771,433,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.5105,434,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.5439,435,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
14.5773,436,4.4591,-98.6777,24.5368,-87.5934,-2.2869,1.5430
