# timestamp,step,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
11.5335,345,0.1163,-69.1736,-15.3186,-87.5934,-4.4179,1.5430
11.5670,346,0.1163,-74.4628,-7.8174,-87.5934,-4.4179,1.5430
11.6002,347,0.1163,-79.4215,-1.2201,-87.5934,-4.2620,1.5430
11.6338,348,0.1163,-83.4711,4.0217,-87.5934,-3.7942,1.5430
11.6670,349,0.1163,-86.9421,7.8174,-87.5934,-3.2744,1.5430
11.7008,350,0.1163,-89.9174,11.0709,-87.5934,-2.9106,1.5430
11.7341,351,0.1163,-92.0661,13.8726,-87.5934,-2.7027,1.5430
11.7677,352,0.1163,-94.1322,16.1319,-87.5934,-2.6507,1.5430
11.8010,353,0.1163,-96.0331,18.1202,-87.5934,-2.5988,1.5430
11.8344,354,0.1163,-97.4380,19.8373,-87.5934,-2.5988,1.5430
11.8680,355,0.1163,-98.5950,21.3737,-87.5934,-2.5988,1.5430
11.9011,356,0.1939,-98.7603,22.7293,-87.5934,-2.5988,1.5430
11.9347,357,0.1939,-98.7603,23.8138,-87.5934,-2.5988,1.5430
11.9682,358,0.1939,-98.7603,24.1753,-87.5994,-2.5988,1.5430
12.0019,359,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.0351,360,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.0684,361,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.1022,362,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.1353,363,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.1687,364,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.2018,365,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.2355,366,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.2690,367,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.3024,368,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.3355,369,0.1939,-98.7603,24.1753,-87.5994,-2.6507,1.5430
12.3692,370,0.1939,-98.7603,24.1753,-87.5994,-2.7027,1.5430
12.4028,371,0.1939,-98.7603,24.1753,-87.5994,-2.7027,1.5430
12.4360,372,0.1939,-98.7603,24.1753,-87.5994,-2.7027,1.5430
12.4695,373,0.1939,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.5032,374,0.1939,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.5364,375,0.1939,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.5698,376,0.1939,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.6032,377,0.1939,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.6365,378,0.1939,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.6702,379,0.1939,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.7035,380,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.7370,381,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.7703,382,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.8037,383,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.8370,384,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.8704,385,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.9042,386,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.9374,387,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
12.9709,388,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.0042,389,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.0375,390,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.0712,391,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.1047,392,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.1383,393,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.1712,394,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.2052,395,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.2381,396,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.2718,397,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.3052,398,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.3387,399,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.3722,400,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.4053,401,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.4389,402,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.4723,403,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.5058,404,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.5392,405,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.5728,406,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.6062,407,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.6396,408,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.6728,409,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.7059,410,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.7397,411,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.7732,412,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.8069,413,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.8401,414,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.8734,415,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.9068,416,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.9403,417,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
13.9737,418,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
14.0071,419,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
14.0408,420,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
14.0744,421,0.1163,-98.7603,24.1753,-87.5994,-2.7547,1.5430
